2.066149999999999931e+00 3.654668247597884709e-03
7.035433636363635834e+00 2.639046919997903307e-01
3.637272727272727657e+00 7.807246157383755658e-02
3.963661111111111079e+00 5.139992249117459472e-02
3.880775333333332799e+00 1.941347694600726204e+00
3.209346666666666348e+00 2.282426015351989301e-01
3.209346666666666348e+00 2.282426015351989301e-01
8.021699999999997388e+00 1.776356839400250465e-15
8.021699999999997388e+00 1.776356839400250465e-15
8.021699999999997388e+00 1.776356839400250465e-15
2.776818749999999891e+00 7.041545295767381862e-01
3.709935454545453482e+00 3.478181352468728837e-02
3.709690909090909372e+00 4.900718415878996814e-01
2.256079999999999863e+00 3.102952727107949893e-01
2.528361538461538771e+00 1.193083821831961294e-01
3.140973333333333173e+00 2.532308576948885670e-01
3.105987499999999901e+00 1.796147191734296655e-01
2.275557777777777790e+00 1.420244241731977164e-01
2.630681818181818343e+00 1.040607149537913639e-01
7.030542307692305926e+00 1.552538800893326965e+00
5.933707272727272830e+00 6.574332556388012838e-02
3.239269999999999428e+00 1.028056403554245130e-01
3.690972666666666679e+00 2.280612169416116886e-01
2.589227272727272489e+00 4.337473271406442482e-02
4.037657272727272151e+00 1.200987306791533038e-01
2.300207142857142895e+00 2.490830110175140666e-01
2.387900000000000134e+00 1.291184131539131752e-01
9.779999999999999361e+00 0.000000000000000000e+00
2.865881818181818197e+00 2.432805743400810183e-01
1.845199999999999951e+00 3.654668247597903791e-03
2.465109090909091361e+00 6.710762664346732465e-02
1.658590909090909005e+00 2.853465053214665481e-02
4.057097777777777914e+00 2.938674863032200019e-02
7.534272000000000524e+00 4.794482000828313439e-01
2.765681999999999530e+00 4.375469452024547401e-01
3.989706666666667179e+00 4.446850545923240056e-02
4.461646190476192153e+00 2.034807174114460285e-02
5.408291111111110716e+00 3.287614075230596011e-01
4.454709090909091174e+00 2.920712287176332467e-01
6.521565217391303904e+00 1.947605343159443558e+00
3.139667777777777946e+00 1.523312980737690503e-01
4.021538888888888330e+00 4.830606551388875319e-02
1.458605555555555489e+00 3.584032834395453788e-03
3.296925882352941262e+00 1.537297908692132897e-01
5.003398666666667438e+00 9.923339262342870115e-02
2.731991111111111259e+00 7.913645998378640578e-02
3.665976000000000568e+00 8.757107983803796847e-02
5.991337777777778761e+00 6.095931899914489027e-02
3.904544444444443929e+00 2.811490684518767047e-01
2.411208888888888513e+00 4.618949458347146320e-02
8.312192500000000095e+00 7.906234937284730702e-01
2.195024545454545173e+00 7.987678663401022450e-02
3.537496666666666734e+00 9.355599487888410781e-02
4.195272727272727487e+00 4.954559114243054507e-01
2.548660000000000370e+00 5.870613596550194185e-02
8.021699999999999164e+00 0.000000000000000000e+00
4.983981818181818291e+00 1.036664214784554922e-01
3.394637777777777643e+00 1.280211858142390746e-01
2.750771111111111722e+00 1.234129010404094728e-01
3.273759999999999781e+00 3.363038602216750772e-01
2.106546666666667011e+00 1.050273606680130201e-01
3.698028181818182158e+00 2.935201176570723658e-01
2.950332222222221912e+00 1.733660813793733158e-01
3.927863333333332818e+00 4.996962588524252180e-02
1.388648888888888822e+00 5.484700365449828724e-02
2.927827777777777918e+00 2.958277455914641585e-02
3.127545999999999715e+00 1.047450336961137651e-01
4.211586666666666368e+00 2.750331858764191312e-02
2.419459999999999500e+00 1.865544953447473009e-01
1.360612500000000002e+00 1.218503532770832398e-01
2.268426666666667035e+00 8.323159229256371638e-02
2.546845454545454412e+00 1.863937394756124688e-01
4.611978461538462248e+00 3.975020876354692367e-01
2.692217272727272626e+00 7.746288308731055783e-02
3.156407777777777923e+00 9.416186982210511536e-02
2.437386666666666812e+00 9.251350075649616977e-02
3.803604166666666231e+00 1.435589983513360923e-01
8.021699999999999164e+00 0.000000000000000000e+00
3.407622727272727747e+00 3.961880269424634116e-01
2.957641111111110721e+00 2.003673040773116740e-02
3.407427272727272527e+00 8.396386734140834918e-01
7.948609411764706145e+00 9.579365553537683153e-02
3.927863333333332818e+00 4.996962588524252180e-02
3.682818888888888864e+00 9.115270318956782136e-02
2.652634444444444295e+00 4.215369394940669812e-02
3.313755555555555343e+00 1.554166080865741761e-01
1.834459285714285626e+00 1.358708541469900721e-01
3.481368181818182084e+00 8.498692182364209202e-01
3.464896666666666292e+00 4.104379476716172453e-02
3.869763636363636738e+00 1.234868088113593609e+00
1.641707692307692090e+00 1.304522810576193015e-01
nan nan
4.192863636363636459e+00 6.026483827433211093e-01
2.551719999999999988e+00 2.419909640186311550e-02
1.292153125000000014e+00 7.381089983182956282e-02
1.991006666666666813e+00 3.679758446178509491e-03
2.433841666666666459e+00 2.880428193236014289e-01
1.992480000000000029e+00 3.149857139617567772e-03
1.989273333333333449e+00 5.575478056234763405e-03
3.718259444444443673e+00 1.018131836990738615e+00
2.400177272727272548e+00 3.126244923253020946e-01
2.331319999999999837e+00 1.195296013546435360e-01
1.831671111111111250e+00 8.091857285011126721e-02
2.747066666666666546e+00 1.799795679761702072e-01
2.517186666666666905e+00 1.612836915362355350e-01
3.020390909090909126e+00 1.518938651855029076e-01
3.612463333333332915e+00 8.831945589103731842e-02
3.330553333333333477e+00 9.937227268095355504e-02
3.121410909090909236e+00 3.283363801030484974e-01
3.186380909090908986e+00 1.288829137032061201e-01
5.693093999999999433e+00 7.259547444186862375e-01
3.622910000000001407e+00 1.597191811899873193e-01
5.818563636363635716e+00 3.559705868153799635e-01
4.903821739130434842e+00 1.164729913441970854e+00
3.721004000000000200e+00 6.743683017461608864e-02
2.151699999999999946e+00 2.987714237278455906e-02
1.613454545454545253e+00 1.044806929849317889e-01
2.357036363636364040e+00 7.299337794033441962e-02
4.550868461538462029e+00 4.828993365694048689e-01
2.669709090909090587e+00 4.141568553416042492e-02
2.706809090909091164e+00 1.016986051083874493e-01
1.806674444444444250e+00 1.114200970412945572e-02
5.345424444444443424e+00 1.718890469725625481e-01
2.070072727272727064e+00 1.330313024743294548e-01
4.586933846153846694e+00 2.652272713047934202e-02
2.487709090909090648e+00 3.862921632286899221e-01
2.891381818181818275e+00 1.035921795765562814e-01
3.519999999999999796e-01 7.483314773547871182e-03
5.220840666666665797e+00 2.779701089317980212e-01
8.651142222222222955e+00 2.197073215175021355e-01
1.952155454545454749e-01 1.657181044240016096e-02
3.479296363636363409e+00 1.774982157284315798e-01
7.556893636363636979e+00 3.361392575940320981e-02
7.465324545454546268e+00 1.195991317514575325e-01
3.236945454545454570e+00 3.114979391837167655e-01
3.916577272727272518e+00 5.081489199239084265e-01
4.459981818181818269e+00 1.377051490961877622e+00
3.063202222222221938e+00 1.291370267736972888e-01
3.366639999999999855e+00 5.684824398734256157e-02
3.013201666666666778e+00 2.442377242167056706e-01
3.378190909090909244e+00 1.075178924183441825e-01
4.185076363636363261e+00 2.024108416191156834e-01
3.580457272727272766e+00 9.076310615011214111e-02
nan nan
3.703105555555555650e+00 7.715293630346746478e-02
6.855434117647058123e+00 3.495726726745533419e+00
1.688983636363636354e+00 1.491119054007137568e-01
3.756584444444444504e+00 2.774177560251406272e-02
9.876710000000000766e-01 8.545574429817784368e-02
9.779999999999999361e+00 0.000000000000000000e+00
3.383024444444444612e+00 1.277391896805633031e-01
1.786945454545454393e+00 1.979446036539074874e-02
3.722106666666666897e+00 1.162326062495182694e-01
4.521628823529411534e+00 6.029554542929292660e-02
2.664353333333333573e+00 3.928255790494751543e-02
3.889860833333333545e+00 9.650818881130703020e-02
nan nan
4.200333333333333141e-01 6.956978910098518543e-02
5.503636363636363882e+00 3.051476342324906943e-01
5.829900000000000304e+00 3.064131097818005856e-01
6.082372500000000848e+00 2.250774052376667278e+00
4.091926666666666712e+00 1.659007195751590058e-01
2.378670000000000062e+00 7.192995972935527227e-02
4.246333333333334181e+00 7.760095073873474192e-02
6.127996666666667203e+00 1.370958252869541039e-01
3.940927272727272612e+00 3.121867829329366684e-01
5.763100000000000556e+00 4.847587309917451015e-01
4.547773333333332779e+00 7.643802661270397980e-01
3.952033333333333509e+00 2.358213759983978364e-01
2.490486666666666515e+00 1.773150073237519664e-01
2.695106666666666762e+00 1.034501649211939794e-01
2.981086666666666662e+00 8.456340277501186997e-02
2.439228888888889113e+00 2.848222793815448073e-01
4.338918181818181452e+00 5.001277197207307790e-01
9.265669999999999185e-01 8.642142258208382333e-02
4.706299999999999706e+00 7.085955648643692539e-01
2.189609090909090838e+00 1.052820320899617301e-01
3.846763636363637051e+00 4.892807267681578698e-01
2.960536363636363522e+00 3.579066264029495681e-01
1.390321874999999929e+00 2.053398634647796983e-01
2.062581818181817628e+00 7.124570568471047527e-02
2.392180333333333131e+00 1.098307906985104054e+00
2.547000000000000153e+00 3.800490590341295549e-01
4.726986250000000389e+00 4.446399829901011569e-01
6.124584999999999724e+00 1.809516250963222328e-01
7.944960909090910128e+00 6.458196883940224564e-02
2.942559999999999842e+00 8.930726982975374650e-02
3.595258333333333223e+00 1.638508081982575915e-01
3.422699999999999410e+00 1.837457828829623385e-01
2.327202222222222172e+00 4.302003894253569882e-02
2.896035555555555696e+00 2.086194734231638231e-02
2.922554545454545405e+00 2.853557759061050580e-01
5.023042857142856477e+00 3.230081107214441416e-01
3.405403333333333116e+00 9.534570246098018897e-02
4.769365454545454241e+00 2.931811256905140217e-01
5.954512222222222206e+00 3.291904204350010743e-01
5.105627272727272903e+00 1.374300555384055100e-01
3.764476428571428279e+00 1.586558564768024149e-01
2.780900000000000372e+00 8.380537174509358755e-02
9.333147272727272181e+00 5.152969575283911086e-01
7.412194545454545924e+00 3.687110337467697785e-01
3.315165555555555699e+00 2.250993207507945570e-01
1.613768235294117837e+00 7.961923897232925373e-02
4.947625333333332542e-01 5.168873149906293846e-02
2.553124444444444308e+00 1.868951322777985813e-01
5.743525454545455489e+00 8.090498554068743520e-01
2.192147777777777584e+00 3.869742879135161517e-02
1.801315555555555781e+00 3.905125154093817743e-03
5.679836000000000773e+00 1.828991954164917166e-01
5.554235833333333261e+00 1.449305672531008282e-01
6.298675454545454855e+00 1.127008034458443664e+00
3.111892500000000172e+00 7.988994349428988340e-01
8.021700000000000941e+00 1.776356839400250465e-15
2.831749999999999989e+00 7.781941251150879812e-02
4.813499999999999446e+00 2.942645037747810832e-01
3.169144444444444098e+00 1.564751532360547648e-02
9.876738181818183193e-01 2.243568062795665494e-02
3.236998888888888981e+00 5.487071156504465252e-02
3.177245454545454706e+00 2.940740919738560333e-01
4.234195454545454318e+00 1.214066834586536442e-01
2.576002727272726833e+00 1.499434700200475423e-01
2.414627272727272622e+00 3.480241399435836103e-01
1.999360909090909022e+00 5.651113638511607445e-02
8.019335333333330595e+00 8.847772500591252753e-03
2.664616666666665967e+00 2.834183695920604665e-02
3.422892352941176775e+00 2.226270916215622730e-01
4.200149090909090610e+00 1.634873424877871517e-01
4.959629999999999761e+00 3.217580827612916416e-01
4.571023333333332772e+00 3.519281050315704179e-02
3.479461999999999389e+00 4.653246164159668963e-01
3.834356666666666413e+00 1.447958114802434249e-01
7.944801111111110536e+00 4.391778018435116837e-01
5.246755500000000794e+00 1.527687585111808577e+00
9.573983333333333512e-01 8.012047617459873428e-02
0.000000000000000000e+00 0.000000000000000000e+00
3.000545555555555577e+00 5.013802662231775509e-02
8.021699999999997388e+00 1.776356839400250465e-15
8.021699999999999164e+00 0.000000000000000000e+00
3.362880714285714667e+00 1.918817834152910795e-01
2.734545454545453946e+00 1.399515394285813508e-01
3.859925000000000050e+00 1.696139592083543701e-01
6.405999999999999472e-01 0.000000000000000000e+00
8.872231111111110735e-01 4.392252076970805386e-02
1.729477777777777892e+00 7.811273587689035458e-02
5.150909166666666650e+00 1.317711556992103294e-01
3.389189166666666697e+00 3.590150992984912914e-01
2.529120000000000257e+00 1.610293894500835210e-01
2.529120000000000257e+00 1.610293894500835210e-01
3.317040000000000544e-01 7.321090691221563210e-03
6.597145555555555596e+00 4.811649431007371941e-02
3.047634444444444313e+00 1.507114314849636871e-01
1.919950666666666583e+00 8.763758147177622138e-02
4.236474615384615561e+00 4.095927281433704992e-01
4.003416363636363329e+00 2.566171408670451237e-01
1.450833333333332975e+00 2.756107561197291417e-02
0.000000000000000000e+00 0.000000000000000000e+00
3.073689090909091259e+00 2.815899323631164131e-01
9.387558888888888342e-01 2.399278842353558816e-01
1.589866666666666317e+00 3.566147625784562430e-02
4.730254374999999456e+00 2.099252233525294720e-01
4.033918181818180848e+00 4.934003460554151066e-01
5.820911111111111147e+00 3.544888762537609095e-01
1.744462500000000027e+00 2.962667505004288326e-01
6.155030714285714133e+00 1.177413212127261521e-01
9.747947272727271795e+00 7.303652935233648225e-02
4.503844166666666204e+00 1.487969607361170066e-01
2.489218181818181996e+00 1.360637138067164464e-01
2.494672727272726931e+00 2.056324925284695460e-01
3.024973999999999830e+00 1.897993211368260158e-01
3.428421111111111141e+00 2.618126320882697630e-02
3.486114444444444516e+00 5.159145858270879348e-01
3.268899999999999917e+00 1.501302434554743770e-01
4.081123846153846380e+00 3.901322370259389244e-02
5.801090909090910408e+00 3.218919905088026834e-01
5.281418571428571518e+00 3.729735050692923881e-01
5.430992727272727194e+00 4.698866684655492731e-01
4.451093333333332680e+00 1.706674633770465244e-01
2.159293749999999790e+00 3.997572505596332613e-03
5.369363636363637227e+00 6.450138790229490438e-01
2.179954545454545478e+00 1.879378783420267707e-01
8.465615833333332674e+00 4.201239554278067834e-01
5.497989999999999711e+00 4.424181682023860945e-02
3.978181999999998997e+00 1.818151284574527349e-01
2.836443333333333428e+00 2.225795506729621731e-01
1.485961111111111066e+00 8.651418694763235440e-02
0.000000000000000000e+00 0.000000000000000000e+00
9.319354545454543448e-01 2.608707988245117376e-02
7.171338888888887375e-01 4.384524570056834436e-02
4.495554545454545803e+00 3.396816273128182018e-01
2.031645555555555482e+00 1.482273754226639817e-01
1.696253333333333391e+00 1.103091816466589617e-02
6.003340909090908895e+00 4.506868405294816027e-01
2.583181818181818468e+00 2.228072743148286627e-01
5.129424166666666451e+00 2.625613888045464361e-01
1.763650000000000162e+00 5.723419327639733128e-02
1.137218307692307695e+00 1.429673609854224536e-01
7.539806666666667212e+00 1.941042159940543216e-02
2.934935714285713981e+00 1.093155041097808311e-01
6.225245454545454749e+00 9.914211089172014768e-02
3.604680000000000550e+00 3.115575722077704168e-01
4.616595454545454835e+00 1.544729539353755787e-01
5.881307777777776913e+00 1.258485641800209387e-01
2.478603333333333492e+00 1.977956021306394863e-01
4.409039090909090852e+00 2.744755283827535752e-01
2.803209090909091206e+00 5.258445077026019376e-02
2.028200000000000003e+00 1.958724074493381831e-02
3.289307777777777275e+00 3.960498054475749402e-02
1.709851818181818084e+00 4.221569157168963971e-02
2.946685454545454164e+00 1.577434646024783726e-01
3.456297500000000245e+00 5.637132399323262211e-02
9.458686666666665799e-01 5.191999311119626509e-02
4.242025000000000823e+00 2.087710553253651624e-01
4.519718181818181968e+00 2.265643870682298999e-02
1.964122222222222103e+00 8.748304950455951939e-03
2.786778888888889139e+00 6.270057671973722213e-02
2.397558888888888795e-01 2.915240430124423857e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.707798888888889088e+00 5.905890043835594627e-02
1.788340000000000041e+00 2.845850312296835730e-02
1.794213333333333216e+00 2.913570242083682316e-02
4.789866470588235892e+00 2.558740415526445933e-01
2.782863333333333244e+00 5.707378713365512252e-02
8.865132222222221969e+00 5.562716607273782143e-01
3.724764444444444322e+00 9.684286001457455273e-02
2.328727777777777508e+00 2.431250559681291321e-02
4.388954705882352592e+00 2.484843668918014503e-01
4.530636363636363129e+00 2.901953175260576709e-02
3.498389999999999667e+00 1.853062229572085273e-01
4.450327272727272465e+00 8.135565120795901217e-02
3.642639999999999656e+00 1.741156159950432158e-01
5.901977777777777767e+00 3.233952180563718359e-01
3.602306363636362807e+00 2.740187804868565169e-01
2.600433333333333596e+00 1.009891589341263135e-01
6.785451111111111544e+00 3.525720334420064106e-02
3.275142000000000220e+00 1.260694280783409282e-01
2.970518888888888931e+00 3.689758722748517211e-02
4.106827777777777300e+00 8.129845642620731061e-02
2.851336666666666630e+00 1.967767149729755111e-02
6.513392727272727001e+00 1.627160787680580922e+00
6.118285999999999447e+00 1.774382227819023550e-01
4.462981818181818383e+00 1.127534705628475548e-01
4.743109090909090497e+00 5.833995862100715968e-01
3.389453333333333429e+00 1.360190571615283728e-01
4.777858181818181116e+00 1.845498515956244256e-01
6.610953333333332793e+00 2.255942632741845810e-01
6.740623333333332745e+00 3.131382919201460835e-01
1.696995555555555590e+00 4.909788230579373997e-02
6.481083333333332419e+00 3.383585226879256003e-01
2.863518888888888725e+00 1.432189163052642877e-01
2.590477777777778101e+00 5.656131732274227025e-02
5.252598888888888595e+00 1.796550759059300229e-01
8.021699999999999164e+00 0.000000000000000000e+00
5.375954444444444036e+00 3.470295418136010723e-01
4.565427777777777862e+00 2.519516335762252979e-01
0.000000000000000000e+00 0.000000000000000000e+00
2.166382222222221987e+00 4.830474505741407486e-03
4.443579090909090645e+00 1.004580316219433195e-01
9.679177777777777436e+00 1.227824132156620229e-01
3.932880000000000376e+00 6.063057479523014520e-02
4.581438181818182187e+00 4.309030513577524063e-02
7.576045454545454305e+00 9.239740501704741815e-01
5.588033888888888967e+00 2.170141795772133175e+00
7.065148888888889367e+00 1.011423497897275814e-01
6.153333333333333988e-01 6.182412330330474756e-03
2.586663636363636165e+00 2.149528120424542832e-01
4.699581818181818527e+00 4.706468021740869978e-01
5.543397777777777868e+00 6.202079880129417883e-02
3.860114444444444626e+00 6.562941381746975611e-02
0.000000000000000000e+00 0.000000000000000000e+00
6.329412999999999734e+00 3.890934089662787532e-01
4.591339230769230895e+00 3.529629212636663238e-02
5.458169090909091636e+00 7.870662793559214387e-01
8.021699999999997388e+00 1.776356839400250465e-15
9.384112307692308308e-01 8.715561115736040684e-03
3.777575555555555908e+00 2.389215125010774390e-02
3.765006000000000519e+00 5.717320650304649199e-01
3.272683999999999926e+00 1.641578789023136364e+00
0.000000000000000000e+00 0.000000000000000000e+00
1.444468000000000085e+00 9.271564763296433198e-02
5.220975454545453864e+00 1.548513621840246213e-01
3.855991666666666262e+00 2.145425577763587222e-01
nan nan
2.825463636363636954e+00 1.277738362229939861e-01
5.573348000000001079e+00 4.228823921612229891e-02
5.615286666666666093e+00 5.837424565298939688e-02
6.050428888888888856e+00 2.146194486602039098e-01
5.650121818181817801e+00 2.401004264059740378e-01
2.775989230769230875e+00 1.618867142580096563e-01
4.523642727272726205e+00 1.900162730873766470e-01
0.000000000000000000e+00 0.000000000000000000e+00
7.350947999999999816e+00 5.899286616498641278e-01
3.750455555555555875e+00 8.024897425597293799e-02
3.422568181818181454e+00 5.615990673039751579e-02
4.080393636363637277e+00 5.607875586622903391e-02
3.275570666666666853e+00 1.953339941217492881e-01
2.107213999999999920e+00 2.455369128474712559e-01
2.870957777777777498e+00 2.956461878581594441e-02
4.142209999999999503e+00 8.914814626125554253e-02
3.345825000000000049e+00 2.415611003624824338e-01
1.777980000000000116e+00 1.571983266450378280e-01
4.208901818181818300e+00 5.339956448889186802e-02
nan nan
7.333454000000000583e+00 1.215198528800954109e-01
6.813984000000000485e+00 2.170690508663083440e-01
1.221988461538461523e+00 3.989479488820062841e-02
5.659261538461539232e+00 3.131090558070818708e-01
3.370989166666666481e+00 3.037557721216549433e-02
2.861925999999999970e+00 5.935444637093336556e-02
1.885694166666666893e+00 4.285274122568520812e-03
9.124155833333334797e+00 1.102899779720550200e+00
2.054866666666666841e+00 1.398942060590332905e-03
2.337607142857142772e+00 1.098747433885234326e-01
1.410103000000000106e+00 3.786428528310064202e-03
0.000000000000000000e+00 0.000000000000000000e+00
2.526256000000000057e+00 6.875473077541649491e-02
4.823984999999999523e+00 1.502951070117277688e-01
6.787826153846154398e+00 3.007775086092825956e-01
2.150831249999999972e+00 1.225392269782925175e-01
7.092989999999998574e+00 2.348004131827053365e-01
4.995730000000000892e+00 3.455174301681466220e-01
5.241578181818181470e+00 1.439414726274147183e-01
1.423599999999999977e+00 5.175108868420064817e-02
3.559616923076923456e+00 3.442788952709621153e-01
3.827570000000000139e+00 2.619205259506891537e-01
2.926403333333333023e+00 1.872153127640292097e-02
2.302099999999999813e+00 1.103573934347594487e-01
